"PID","MS.SubClass","Lot.Frontage","Lot.Area","Overall.Qual","Overall.Cond","Year.Built","Year.Remod.Add","Mas.Vnr.Area","BsmtFin.SF.1","BsmtFin.SF.2","Bsmt.Unf.SF","Total.Bsmt.SF","X1st.Flr.SF","X2nd.Flr.SF","Low.Qual.Fin.SF","Gr.Liv.Area","Bsmt.Full.Bath","Bsmt.Half.Bath","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","TotRms.AbvGrd","Fireplaces","Garage.Yr.Blt","Garage.Cars","Garage.Area","Wood.Deck.SF","Open.Porch.SF","Enclosed.Porch","X3Ssn.Porch","Screen.Porch","Pool.Area","Misc.Val","Mo.Sold","Yr.Sold","SalePrice"
533206040,120,34,3628,7,5,2004,2004,0,0,0,1143,1143,1143,0,0,1143,0,0,1,1,1,1,5,1,2004,2,588,0,191,0,0,0,0,0,5,2006,176400
533208050,120,37,3316,8,5,2005,2005,0,1039,0,208,1247,1247,0,0,1247,1,0,1,1,1,1,4,1,2005,2,550,0,84,0,0,0,0,0,4,2006,197000
533212100,160,30,3180,7,5,2005,2005,0,0,0,600,600,520,600,80,1200,0,0,2,1,2,1,4,0,2005,2,480,0,166,0,0,0,0,0,6,2006,151000
533212110,160,24,2544,7,5,2005,2005,0,0,0,600,600,520,623,80,1223,0,0,2,1,2,1,4,0,2005,2,480,0,166,0,0,0,0,0,7,2006,147400
533212120,160,24,2544,7,5,2005,2005,0,0,0,600,600,520,623,80,1223,0,0,2,1,2,1,4,0,2005,2,480,0,166,0,0,0,0,0,7,2006,149900
533212130,160,30,3180,7,5,2005,2005,0,0,0,600,600,520,600,80,1200,0,0,2,1,2,1,4,0,2005,2,480,0,166,0,0,0,0,0,4,2006,144152
533223010,160,35,3735,7,5,1999,1999,218,450,0,241,691,713,739,0,1452,1,0,2,1,3,1,6,0,1999,2,506,0,34,0,0,0,0,0,3,2006,183900
533223080,160,68,2651,7,5,2000,2000,0,641,0,32,673,673,709,0,1382,1,0,2,1,3,1,6,0,2000,2,490,153,50,0,0,0,0,0,4,2006,165000
533223110,160,68,4447,7,5,2003,2003,0,0,0,530,530,530,550,0,1080,0,0,2,1,2,1,4,0,2003,2,496,0,50,0,0,0,0,0,7,2006,139000
533242030,20,60,7180,8,5,2001,2002,0,0,0,1568,1568,1568,0,0,1568,0,0,2,0,3,1,6,1,2001,2,564,0,266,0,0,0,0,0,9,2006,221000
533252020,20,68,11250,6,6,1977,1977,0,767,0,441,1208,1208,0,0,1208,1,0,1,1,3,1,6,1,1977,2,546,198,42,0,0,0,0,0,6,2006,165000
533253030,120,68,3760,8,5,1980,1980,0,1009,182,44,1235,1235,0,0,1235,1,0,1,0,1,1,4,3,1980,2,484,133,78,0,0,0,0,0,5,2006,214000
533253050,120,36,3640,8,5,1980,1980,0,860,0,176,1036,1036,0,0,1036,1,0,1,0,1,1,4,1,1980,2,484,133,108,0,0,0,0,0,9,2006,188000
533253160,120,40,3876,8,5,1978,1978,0,652,526,48,1226,1226,0,0,1226,1,0,1,0,1,1,4,1,1978,2,484,133,60,0,0,0,0,0,7,2006,170000
534127190,20,68,20781,7,7,1968,2003,0,297,68,1203,1568,2156,0,0,2156,0,0,2,0,3,1,9,1,1968,2,508,0,80,0,290,0,0,0,6,2006,262500
534128210,60,68,11029,6,7,1968,1984,220,619,0,435,1054,1512,1142,0,2654,1,0,2,1,4,1,9,1,1968,2,619,0,65,0,0,222,0,0,8,2006,250000
534175100,20,78,10140,7,6,1967,1967,264,553,68,713,1334,1334,0,0,1334,1,0,2,0,3,1,7,0,1967,2,477,0,20,35,0,264,0,0,4,2006,164500
534176250,20,80,9600,7,5,1969,1969,168,0,0,1164,1164,1164,0,0,1164,0,0,1,1,3,1,6,0,1969,2,528,0,0,0,0,0,0,0,7,2006,140000
534201230,20,80,9600,5,5,1968,1968,0,758,0,293,1051,1051,0,0,1051,1,0,1,0,3,1,6,0,1968,2,504,0,0,0,0,0,0,0,7,2006,142000
534201250,60,72,8640,5,5,1968,1968,300,361,483,56,900,884,886,0,1770,1,0,1,1,4,1,7,0,1968,2,530,0,60,0,0,270,0,455,6,2006,155000
534201260,20,78,9360,6,7,1968,2004,203,760,0,216,976,976,0,0,976,1,0,1,0,2,1,4,1,1968,2,504,94,0,0,0,0,0,0,8,2006,157500
534201300,85,70,8400,5,6,1968,1968,0,744,0,89,833,898,0,0,898,1,0,1,0,3,1,6,0,1968,1,326,143,0,0,0,0,0,0,8,2006,140000
534202180,80,80,9600,5,7,1967,1967,140,602,402,137,1141,1141,0,0,1141,1,0,1,0,3,1,6,0,1967,1,568,0,78,0,0,0,0,0,7,2006,158000
534226060,20,71,9230,5,8,1965,1998,166,661,0,203,864,1200,0,0,1200,1,0,1,1,1,1,6,0,1977,2,884,0,64,0,0,0,0,0,10,2006,146000
534250300,60,68,14803,6,5,1971,1971,252,416,0,409,825,1097,896,0,1993,0,0,2,1,4,1,8,1,1971,2,495,0,66,0,0,0,0,0,6,2006,190000
534275010,20,68,10659,5,6,1961,1961,0,915,0,135,1050,1050,0,0,1050,1,0,1,0,3,1,6,0,1961,1,368,0,319,0,0,0,0,0,1,2006,136500
534276010,20,70,9100,5,5,1958,1958,0,521,174,169,864,864,0,0,864,1,0,1,0,3,1,5,0,1964,2,624,0,0,0,0,0,0,0,7,2006,129900
534400120,190,80,8800,6,7,1965,2000,0,901,252,34,1187,1565,0,0,1565,1,0,2,0,3,1,7,2,1965,1,299,200,25,211,0,0,0,460,6,2006,185900
534403400,20,68,10368,6,6,1964,1964,112,260,748,0,1008,1488,0,0,1488,1,0,1,1,3,1,7,1,1964,2,430,154,60,0,0,0,0,0,4,2006,167000
534403440,60,85,9350,5,6,1964,1964,0,360,0,360,720,720,720,0,1440,0,0,1,1,4,1,7,1,1964,2,480,0,32,240,0,0,0,0,7,2006,157500
534427090,190,75,10382,6,5,1958,1958,105,513,0,75,588,1095,0,0,1095,1,0,1,0,2,1,6,0,1958,1,264,0,0,0,0,0,0,0,3,2006,140000
534429130,20,80,10800,5,7,1960,1960,88,632,0,616,1248,1248,0,0,1248,1,0,1,0,3,1,6,0,1960,1,286,0,0,0,0,0,0,0,5,2006,151500
534430050,30,60,8550,6,8,1934,1950,0,574,0,242,816,816,0,0,816,1,0,1,0,2,1,4,1,1949,1,240,228,0,40,0,0,0,0,7,2006,129800
534430110,20,68,11425,5,6,1954,1954,0,486,0,522,1008,1008,0,0,1008,0,0,1,0,2,1,4,1,1954,1,275,0,0,120,0,0,0,0,7,2006,137000
534431030,20,68,9724,5,7,1947,1950,0,0,0,938,938,1043,0,0,1043,0,0,1,0,2,1,5,1,1947,1,273,125,48,0,0,0,0,0,5,2006,137000
534451120,30,51,5900,4,7,1923,1958,0,0,0,440,440,869,0,0,869,0,0,1,0,2,1,4,0,1979,0,0,0,0,0,0,0,0,0,8,2006,85500
534451130,30,52,5825,4,5,1926,1953,108,0,0,600,600,747,0,0,747,0,0,1,0,1,1,5,0,1953,2,528,0,0,32,0,0,0,0,6,2006,79900
534453150,50,92,7438,5,8,1908,1991,0,0,0,504,504,936,316,0,1252,0,0,1,0,3,1,5,0,1986,2,576,104,0,0,0,0,0,0,6,2006,127000
534477030,20,89,10680,5,3,1951,1951,44,756,0,1380,2136,2136,0,0,2136,0,0,2,0,4,1,7,0,1951,2,528,0,30,0,0,0,0,0,10,2006,137900
534479130,50,79,9490,6,7,1941,1950,0,403,165,238,806,958,620,0,1578,1,0,1,0,3,1,5,2,1941,1,240,0,0,32,0,0,0,0,8,2006,133000
534479240,60,79,9462,5,6,1949,1973,0,0,0,704,704,1024,704,0,1728,0,0,1,1,3,1,7,1,1949,1,234,245,60,0,0,0,0,0,7,2006,137000
534479300,20,82,9888,5,6,1954,1975,0,486,0,450,936,936,0,0,936,0,0,1,0,2,1,5,0,1954,1,240,0,0,160,0,0,0,0,3,2006,121000
535101110,90,68,8917,5,5,1967,1967,0,0,0,1584,1584,1584,0,0,1584,0,0,2,0,4,2,8,0,1967,2,506,0,0,0,0,0,0,0,10,2006,119000
535103070,80,68,12700,6,5,1964,1964,0,939,0,307,1246,1246,0,0,1246,1,0,1,0,3,1,6,2,1964,2,441,0,69,0,0,0,0,0,11,2006,172000
535105160,20,85,8500,5,3,1961,1961,203,600,0,635,1235,1235,0,0,1235,0,0,1,0,2,1,6,0,1961,2,480,0,0,0,0,0,0,0,12,2006,98600
535125060,60,88,14200,7,6,1966,1966,309,445,0,479,924,1216,941,0,2157,0,0,2,1,4,1,8,2,1966,2,487,105,66,0,0,0,0,0,5,2006,226000
535150300,75,174,25419,8,4,1918,1990,0,1036,184,140,1360,1360,1360,392,3112,1,1,2,0,4,1,8,1,1918,2,795,0,16,552,0,0,512,0,3,2006,235000
535151080,20,109,9723,6,7,1963,1963,332,0,0,1008,1008,1008,0,0,1008,0,0,1,0,2,1,5,0,1963,2,430,0,0,0,0,0,0,0,10,2006,135000
535151130,90,70,7728,5,6,1962,1962,120,803,0,303,1106,1190,0,0,1190,1,0,1,0,3,1,6,0,1962,2,540,0,18,0,0,0,0,0,5,2006,132500
535152280,20,70,8400,5,5,1957,1957,0,623,0,556,1179,1364,0,0,1364,0,0,1,1,3,1,6,1,1957,1,331,0,60,0,0,0,0,0,3,2006,132000
535178100,80,125,10000,5,6,1956,1956,272,678,281,99,1058,1370,0,0,1370,1,0,1,0,3,1,6,1,1956,1,300,191,0,0,0,120,0,0,2,2006,148000
535301010,90,68,7032,5,5,1979,1979,0,943,0,0,943,943,0,0,943,1,0,1,0,2,1,4,2,1979,2,600,42,0,0,0,0,0,0,12,2006,135960
535301150,20,70,8092,6,8,1954,2000,176,824,0,226,1050,1050,0,0,1050,1,0,1,0,3,1,6,0,1954,1,286,0,0,0,0,0,0,0,6,2006,156000
535303050,20,75,11310,6,5,1954,1954,0,0,0,1367,1367,1375,0,0,1375,0,0,1,0,2,1,5,1,1954,2,451,0,30,0,0,0,0,0,6,2006,140000
535304020,20,66,12778,5,6,1952,2003,0,658,0,350,1008,1008,0,0,1008,1,0,1,0,2,1,4,0,1952,1,280,0,154,0,0,0,0,0,1,2006,139500
535305120,20,75,10170,6,6,1951,1951,522,0,0,216,216,1575,0,0,1575,0,0,1,1,2,1,5,1,1951,2,400,0,0,0,0,0,0,0,6,2006,155000
535325340,20,65,11050,5,5,1956,1956,0,488,0,517,1005,1005,0,0,1005,0,0,1,0,2,1,6,1,1956,1,319,0,0,0,0,288,0,0,7,2006,133500
535325460,30,118,21299,7,5,1941,1963,0,0,0,929,929,2039,0,0,2039,1,0,1,1,3,1,7,3,1941,3,791,0,0,90,0,0,0,0,12,2006,167000
535327210,20,70,13300,5,5,1956,2001,0,494,0,521,1015,1384,0,0,1384,1,0,1,0,2,1,6,0,2001,2,896,75,0,0,323,0,0,400,6,2006,159000
535353180,190,94,22136,5,5,1925,1975,0,1018,0,1153,2171,1392,1248,0,2640,2,0,2,1,5,1,10,1,1977,3,1008,631,48,148,0,0,0,0,7,2006,180000
535354130,50,50,7500,6,6,1947,1950,0,0,0,784,784,900,412,0,1312,0,0,1,1,3,1,6,0,1953,2,649,0,28,0,0,0,0,0,10,2006,127000
535355100,50,50,7000,6,6,1924,1950,0,617,0,0,617,865,445,0,1310,0,0,2,0,2,1,6,0,1924,1,398,0,0,126,0,0,0,0,5,2006,112000
535377100,50,60,7008,4,8,1900,1998,0,0,0,448,448,448,272,0,720,0,0,1,0,1,1,5,0,1900,1,280,0,0,70,0,0,0,0,3,2006,86900
535379100,30,60,10800,5,6,1920,1950,0,821,0,299,1120,1130,0,0,1130,1,0,1,0,2,1,5,1,1970,2,720,229,0,0,0,0,0,0,6,2006,120000
535380010,70,60,7200,6,8,1915,1950,0,338,0,325,663,774,821,0,1595,0,0,2,0,3,1,7,1,1974,2,528,49,0,231,0,0,0,0,4,2006,155500
535381060,50,60,10410,3,4,1915,1950,0,0,0,672,672,694,520,0,1214,0,0,1,0,3,1,6,0,1998,3,936,216,0,160,0,0,0,0,1,2006,105000
535382130,50,60,10800,5,8,1936,1989,0,626,0,170,796,1096,370,0,1466,0,1,2,0,3,1,7,1,1950,2,566,436,21,0,0,0,0,500,4,2006,170000
535401140,20,84,8658,6,5,1965,1965,101,643,0,445,1088,1324,0,0,1324,0,0,2,0,3,1,6,1,1965,2,440,0,138,0,0,0,0,0,12,2006,160000
535402070,80,85,13400,5,5,1966,1966,1047,516,128,380,1024,1086,0,0,1086,1,0,1,0,3,1,6,1,1966,2,484,0,0,0,0,0,0,0,6,2006,159950
535403040,20,66,7800,5,5,1964,1964,0,312,600,0,912,912,0,0,912,0,0,1,0,2,1,5,0,1964,1,288,0,0,0,0,0,0,0,11,2006,115000
535403150,20,79,8910,6,6,1959,1959,0,655,0,0,655,1194,0,0,1194,0,1,1,0,3,1,6,1,1954,2,539,0,0,192,0,0,0,0,7,2006,159500
535425050,20,86,11650,7,5,1959,1959,58,0,0,0,0,1472,0,0,1472,0,0,2,0,2,1,5,1,1959,2,484,0,68,0,0,227,0,0,6,2006,157500
535425080,60,68,18275,7,8,1962,1998,0,636,0,802,1438,1900,548,0,2448,1,0,3,0,3,1,9,2,1962,2,441,520,102,0,0,0,0,0,9,2006,277500
535426195,20,47,16321,5,6,1957,1997,0,1277,0,207,1484,1600,0,0,1600,1,0,1,0,2,1,6,2,1957,1,319,288,258,0,0,0,0,0,12,2006,207500
535450100,50,60,12144,4,6,1950,1950,0,455,0,455,910,910,611,0,1521,0,0,1,1,3,1,6,0,1950,1,597,199,0,168,0,0,0,0,9,2006,147500
535450180,50,60,10800,4,4,1949,1950,0,0,0,720,720,720,472,0,1192,0,0,1,1,4,1,6,0,1979,0,0,0,0,0,0,0,0,0,12,2006,135000
535451210,20,60,7200,4,5,1950,1950,0,0,0,0,0,1040,0,0,1040,0,0,1,0,2,1,4,0,1950,2,420,0,29,0,0,0,0,0,7,2006,109900
535453160,20,70,7560,5,5,1959,1959,0,369,0,671,1040,1040,0,0,1040,0,0,1,0,3,1,6,0,1959,1,286,140,0,252,0,0,0,0,7,2006,133700
535454030,90,60,8544,3,4,1950,1950,0,0,0,0,0,1040,0,0,1040,0,0,2,0,2,2,6,0,1950,2,400,0,0,0,0,0,0,0,12,2006,81400
535454050,90,68,8544,3,4,1949,1950,340,0,0,0,0,1040,0,0,1040,0,0,2,0,2,2,6,0,1949,2,400,0,0,0,0,0,0,0,5,2006,87500
535454060,90,60,8544,3,4,1950,1950,0,0,0,0,0,1040,0,0,1040,0,0,2,0,2,2,6,0,1949,2,400,0,0,0,0,0,0,0,7,2006,93500
535456010,90,75,8512,5,5,1960,1960,0,0,0,1556,1556,1556,0,0,1556,0,0,2,0,4,2,8,0,1979,0,0,0,0,0,0,0,0,0,9,2006,119000
535478010,85,69,10205,5,5,1962,1962,0,784,0,141,925,999,0,0,999,1,0,1,0,3,1,6,0,1962,1,300,150,72,0,0,0,0,0,5,2006,134500
535478070,20,74,7400,7,6,1962,1962,0,809,0,236,1045,1045,0,0,1045,1,0,1,0,3,1,6,0,1962,2,528,0,0,0,0,0,0,0,3,2006,120000
535478110,190,70,7000,5,5,1962,1962,0,953,0,72,1025,1025,0,0,1025,1,0,1,0,3,1,6,0,1979,0,0,96,80,0,0,0,0,0,3,2006,124000
902101050,50,60,9600,5,6,1948,1950,264,276,0,936,1212,1226,442,0,1668,1,0,1,0,3,1,6,0,1948,1,240,0,0,140,0,0,0,0,5,2006,135000
902106040,70,60,9600,7,7,1925,1990,0,16,0,712,728,832,809,0,1641,0,1,1,1,3,1,6,1,1925,2,546,0,0,234,0,0,0,0,8,2006,178000
902108060,70,66,3960,7,8,1930,1950,0,0,0,502,502,502,502,0,1004,0,0,1,0,2,1,5,1,1930,1,200,280,0,68,0,0,0,0,7,2006,105000
902109010,30,70,5684,6,8,1930,2005,0,0,0,813,813,813,0,0,813,0,0,1,0,2,1,5,0,1932,1,270,0,113,0,0,0,0,0,6,2006,110000
902110130,30,56,7741,6,5,1924,1950,0,143,72,817,1032,1032,0,0,1032,0,0,1,0,2,1,5,0,1995,1,280,0,0,112,0,0,0,0,6,2006,108000
902111010,30,50,5633,5,7,1925,1950,0,0,0,844,844,844,0,0,844,0,0,1,0,2,1,5,0,1925,1,216,50,81,123,0,0,0,0,7,2006,111500
902125020,70,50,9000,5,6,1880,1991,0,0,0,636,636,1089,661,0,1750,0,0,1,0,3,1,8,0,1937,1,240,0,0,293,0,0,0,0,6,2006,124000
902128020,20,60,7200,4,5,1950,1950,0,0,0,576,576,864,0,0,864,0,0,1,0,2,1,5,0,1952,1,528,0,0,0,0,115,0,0,8,2006,105000
902204060,190,50,6000,5,7,1955,1955,0,576,0,384,960,960,0,0,960,1,0,1,0,3,1,5,0,1976,2,576,0,0,0,0,0,0,0,6,2006,135500
902204120,50,50,6000,5,7,1924,1950,145,0,0,816,816,816,750,0,1566,0,0,1,1,5,1,7,0,1976,2,450,24,0,296,0,0,0,0,8,2006,139000
902206090,50,56,9576,6,7,1945,1950,0,310,0,460,770,885,297,0,1182,0,0,1,1,3,1,5,0,1945,1,378,0,0,0,0,0,0,0,5,2006,120000
902207080,20,49,5820,3,8,1955,2005,0,256,0,906,1162,1163,0,0,1163,1,0,1,0,3,1,6,0,1955,1,220,142,98,0,0,0,0,0,7,2006,126175
902207110,30,48,5747,3,4,1920,1950,0,0,0,798,798,840,0,0,840,0,0,1,0,2,1,5,0,1938,1,250,112,0,0,0,0,0,0,6,2006,64000
902301120,190,69,9142,6,8,1910,1950,0,0,0,1020,1020,908,1020,0,1928,0,0,2,0,4,2,9,0,1910,1,440,0,60,112,0,0,0,0,4,2006,137000
902325100,75,70,6300,7,6,1910,2005,0,0,0,1226,1226,1226,878,0,2104,0,0,2,0,5,1,9,0,1910,2,432,0,341,88,0,0,0,0,7,2006,155000
902325160,50,63,5000,5,4,1900,1950,0,0,0,540,540,889,551,0,1440,0,0,1,0,3,1,6,0,1940,1,352,0,0,77,0,0,0,0,4,2006,79000
902329070,70,60,3600,6,7,1910,1993,0,0,0,684,684,684,684,0,1368,0,0,1,0,3,1,7,0,1930,1,216,0,158,0,0,0,0,0,10,2006,114504
902329090,70,60,7200,7,7,1920,1950,0,0,0,596,596,998,764,0,1762,1,0,1,1,4,1,8,0,1989,2,576,36,0,221,0,0,0,0,10,2006,157000
902400090,30,84,11340,6,5,1923,1950,0,0,0,1200,1200,1200,0,0,1200,0,0,1,0,4,1,7,0,1923,1,312,0,0,228,0,0,0,0,3,2006,125000
902400110,75,90,22950,10,9,1892,1993,0,0,0,1107,1107,1518,1518,572,3608,0,0,2,1,4,1,12,2,1993,3,840,0,260,0,0,410,0,0,6,2006,475000
902401090,90,33,5976,5,7,1920,1950,0,0,0,624,624,624,624,0,1248,0,0,2,0,2,2,8,0,1979,0,0,0,130,256,0,0,0,0,12,2006,93500
902456015,50,63,4761,3,3,1918,1950,0,0,0,1020,1020,1020,0,0,1020,0,0,1,0,2,1,5,0,1979,0,0,0,0,105,0,0,0,0,10,2006,64500
903202120,50,65,6435,6,5,1939,1950,0,0,0,972,972,972,605,0,1577,0,0,1,0,3,1,6,1,1939,1,312,0,0,0,0,0,0,0,10,2006,140200
903206160,70,69,11737,6,7,1924,1996,0,0,0,848,848,1017,810,0,1827,0,0,1,0,2,1,9,1,1943,1,240,27,36,42,0,0,0,0,5,2006,202500
903229040,190,65,7800,5,7,1939,1950,0,507,0,286,793,793,325,0,1118,1,0,1,0,3,1,5,1,1939,2,410,0,0,0,0,271,0,0,5,2006,119900
903231070,50,52,6240,6,6,1934,1950,0,0,0,816,816,816,0,360,1176,0,0,1,0,3,1,6,1,1985,2,528,112,0,0,0,0,0,400,9,2006,114500
903231240,30,51,6120,5,7,1925,1950,0,489,0,279,768,1015,0,0,1015,0,0,1,0,3,1,6,0,1925,1,450,0,0,112,0,120,0,620,7,2006,88000
903232170,50,52,6240,4,5,1947,1950,0,0,0,0,0,672,240,0,912,0,0,1,0,2,1,3,0,1979,0,0,0,0,0,0,0,0,0,7,2006,80500
903233220,50,51,6120,5,7,1930,1984,0,0,0,741,741,741,583,0,1324,0,0,1,0,3,1,7,0,1930,1,180,0,0,55,0,0,0,0,2,2006,110000
903234030,30,50,6000,6,6,1925,1980,0,397,0,706,1103,1103,0,0,1103,0,0,1,0,2,1,5,1,1976,2,440,166,120,0,0,0,0,0,7,2006,110500
903425190,50,90,33120,6,5,1962,1962,0,0,0,1595,1595,1611,875,0,2486,0,0,2,0,5,1,8,1,1962,2,576,0,0,0,0,0,0,0,10,2006,220000
903425340,190,60,9873,4,5,1970,1970,160,789,0,171,960,960,0,0,960,1,0,1,0,3,1,6,0,1970,2,576,0,288,0,0,0,0,0,5,2006,129000
903430090,50,59,5310,6,8,1910,2003,0,0,0,485,485,1001,634,0,1635,0,0,1,0,2,1,5,0,1950,1,255,394,0,0,0,0,0,0,6,2006,117000
903430130,30,153,4118,4,4,1941,1950,0,0,0,693,693,693,0,0,693,0,0,1,0,2,1,4,0,1979,0,0,0,20,0,0,0,0,0,3,2006,52500
903451050,50,60,10320,4,5,1924,1950,0,0,0,596,596,834,596,0,1430,0,0,2,0,3,1,7,0,1924,2,370,218,0,0,0,210,0,0,10,2006,107000
903452090,70,60,7518,5,8,1910,2004,0,0,0,396,396,665,665,0,1330,0,0,1,0,3,1,7,0,2001,1,390,0,72,45,0,0,0,0,7,2006,116500
903454020,30,50,9000,5,4,1919,1950,0,0,0,610,610,819,0,0,819,0,0,1,0,2,1,4,0,1979,0,0,0,0,0,0,0,0,0,9,2006,72000
903454080,50,50,8600,6,6,1937,1950,0,0,0,780,780,780,596,0,1376,0,0,2,0,3,1,7,1,1937,1,198,0,0,0,0,0,0,0,6,2006,119500
903455090,50,60,7200,5,6,1938,1995,0,0,0,803,803,803,557,0,1360,0,0,1,1,2,1,6,0,1951,1,297,0,65,190,0,0,0,0,7,2006,125500
903456060,30,60,9786,3,4,1922,1950,0,0,0,1007,1007,1077,0,0,1077,0,0,1,0,3,1,6,1,1922,1,210,0,100,48,0,0,0,0,5,2006,91000
904101040,80,92,6930,5,4,1958,1958,120,300,294,468,1062,1352,0,0,1352,0,1,1,0,3,1,6,0,1958,1,288,168,0,294,0,0,0,0,7,2006,130000
904301410,30,55,8250,5,7,1935,1950,0,0,0,0,0,1032,0,0,1032,0,0,1,0,2,1,6,1,1939,1,260,0,0,121,0,0,0,0,6,2006,125000
904302020,30,50,5220,5,3,1936,1950,0,0,0,830,830,879,0,0,879,0,0,1,0,2,1,4,0,1936,1,180,0,108,0,0,0,0,0,1,2006,80000
904302030,20,50,5500,7,5,2004,2004,0,510,373,190,1073,1073,0,0,1073,1,0,2,0,2,1,4,0,2004,1,246,0,120,0,0,0,0,0,5,2006,157000
905100030,20,75,11235,4,5,1963,1979,51,547,0,504,1051,1382,0,0,1382,0,0,1,1,3,1,6,1,1974,2,459,0,82,0,0,0,0,0,10,2006,148000
905101330,90,72,10791,4,5,1967,1967,0,0,0,0,0,1296,0,0,1296,0,0,2,0,2,2,6,0,1967,2,516,0,0,0,0,0,0,500,10,2006,90000
905103140,80,96,11777,5,6,1966,1966,97,328,551,285,1164,1320,0,0,1320,1,0,1,0,3,1,6,2,1966,2,564,160,68,240,0,0,0,0,5,2006,164500
905103180,80,80,10366,6,7,1964,1964,0,456,0,456,912,934,0,0,934,0,1,1,0,2,1,4,0,1964,1,336,77,0,0,0,0,0,500,7,2006,132000
905106210,20,68,11553,5,5,1968,1968,188,673,0,378,1051,1159,0,0,1159,0,0,1,1,3,1,7,1,1968,1,336,466,0,0,0,0,0,0,7,2006,158000
905107070,60,74,7844,6,7,1978,1978,203,209,0,463,672,672,728,0,1400,0,0,1,1,3,1,6,1,1978,2,440,0,0,0,0,0,0,0,3,2006,149500
905107220,20,68,9535,5,5,1967,1967,450,194,982,0,1176,1458,0,0,1458,1,0,1,1,3,1,7,1,1967,2,512,284,0,0,0,0,0,0,7,2006,165000
905107300,80,68,7176,6,6,1978,1978,200,794,0,166,960,1040,0,0,1040,1,0,1,0,3,1,6,1,1979,2,616,131,0,0,0,180,0,0,7,2006,160500
905200290,20,88,13125,5,4,1957,2000,67,168,682,284,1134,1803,0,0,1803,1,0,2,0,3,1,8,1,1957,2,484,0,0,0,0,0,0,0,1,2006,155000
905200490,80,68,10246,4,9,1965,2001,0,648,0,0,648,960,0,0,960,1,1,0,0,0,1,3,0,1965,1,364,88,0,0,0,0,0,0,5,2006,145000
905201090,20,68,14175,5,6,1956,1987,0,988,0,200,1188,1437,0,0,1437,1,0,1,1,3,1,6,1,1999,2,576,304,0,0,0,0,0,0,11,2006,168000
905202210,20,87,13050,5,6,1963,1963,0,104,850,46,1000,1000,0,0,1000,1,0,1,0,1,1,4,2,1993,2,575,238,0,148,0,0,0,0,4,2006,164000
905225080,50,81,15593,7,4,1953,1953,0,603,0,701,1304,1304,983,0,2287,0,0,2,0,3,1,7,1,1953,2,667,0,21,114,0,0,0,0,7,2006,225000
905351150,120,68,5271,7,5,1986,1986,0,1082,0,371,1453,1453,0,0,1453,1,0,1,1,2,1,6,1,1986,2,445,0,80,0,0,184,0,0,12,2006,190000
905402110,20,75,9375,4,5,1954,1954,0,799,0,168,967,1350,0,0,1350,0,0,1,1,3,1,6,1,1954,2,504,237,0,0,0,0,0,0,6,2006,146000
905403050,50,62,6488,5,5,1942,1950,0,230,0,569,799,799,351,0,1150,0,0,1,0,3,1,6,2,1942,1,215,264,0,0,0,0,0,0,3,2006,128000
905427010,70,114,19950,6,7,1928,1950,0,0,0,672,672,1337,672,0,2009,0,0,2,0,4,1,8,2,1928,3,795,0,42,0,0,180,0,0,12,2006,235000
905451050,20,80,12048,5,6,1952,2002,232,0,0,0,0,1488,0,0,1488,0,0,1,0,3,1,7,1,2002,2,569,0,189,36,0,348,0,0,4,2006,135000
905475150,20,57,6420,5,7,1952,1952,0,210,551,219,980,1148,0,0,1148,0,1,1,0,2,1,6,0,1952,1,308,0,0,0,0,0,0,0,9,2006,123500
905477010,20,77,8335,5,5,1954,1954,0,0,0,0,0,1124,0,0,1124,0,0,1,0,3,1,5,1,1979,0,0,0,36,190,0,0,0,0,4,2006,93000
905480160,50,50,7585,5,3,1948,1950,0,0,0,810,810,1002,454,0,1456,1,1,1,0,4,1,7,1,1954,1,280,0,0,0,0,0,0,0,8,2006,91500
906204180,60,88,12128,6,4,1989,1989,232,549,0,319,868,1313,1246,0,2559,0,0,2,1,4,1,9,1,1989,2,506,0,245,0,0,168,0,0,11,2006,209000
906223180,60,80,9554,8,5,1993,1994,125,380,0,397,777,1065,846,0,1911,0,0,2,1,3,1,8,1,1993,2,471,182,81,0,0,0,0,0,9,2006,215000
906225180,90,73,9069,6,8,1993,1993,0,261,1083,0,1344,1440,0,0,1440,2,0,2,0,2,2,8,0,1993,4,920,288,0,0,0,0,0,0,4,2006,224500
906380110,60,133,11003,7,5,2005,2006,0,0,0,1308,1308,1308,568,0,1876,0,0,2,1,3,1,7,0,2005,3,848,0,40,0,0,0,0,0,7,2006,229800
906380150,20,64,7488,7,5,2005,2005,0,393,0,815,1208,1208,0,0,1208,0,0,2,0,2,1,6,0,2005,2,632,105,58,0,0,0,0,0,2,2006,183600
906382040,20,73,8990,7,5,2006,2006,0,0,0,1498,1498,1498,0,0,1498,0,0,2,0,2,1,5,0,2006,2,675,351,33,0,0,0,0,0,4,2006,204900
906392090,20,90,13377,6,5,2006,2006,0,1576,0,260,1836,1846,0,0,1846,1,0,2,0,3,1,7,1,2006,2,495,0,32,0,0,0,0,0,7,2006,233555
906392100,20,78,11645,7,5,2005,2005,0,1300,0,434,1734,1734,0,0,1734,1,0,2,0,3,1,7,0,2005,2,660,160,24,0,0,0,0,0,1,2006,260000
