"PID","MS.SubClass","MS.Zoning","Lot.Frontage","Lot.Area","Street","Alley","Lot.Shape","Land.Contour","Utilities","Lot.Config","Land.Slope","Neighborhood","Condition.1","Condition.2","Bldg.Type","House.Style","Overall.Qual","Overall.Cond","Year.Built","Year.Remod.Add","Roof.Style","Roof.Matl","Exterior.1st","Exterior.2nd","Mas.Vnr.Type","Mas.Vnr.Area","Exter.Qual","Exter.Cond","Foundation","Bsmt.Qual","Bsmt.Cond","Bsmt.Exposure","BsmtFin.Type.1","BsmtFin.SF.1","BsmtFin.Type.2","BsmtFin.SF.2","Bsmt.Unf.SF","Total.Bsmt.SF","Heating","Heating.QC","Central.Air","Electrical","X1st.Flr.SF","X2nd.Flr.SF","Low.Qual.Fin.SF","Gr.Liv.Area","Bsmt.Full.Bath","Bsmt.Half.Bath","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","Kitchen.Qual","TotRms.AbvGrd","Functional","Fireplaces","Fireplace.Qu","Garage.Type","Garage.Yr.Blt","Garage.Finish","Garage.Cars","Garage.Area","Garage.Qual","Garage.Cond","Paved.Drive","Wood.Deck.SF","Open.Porch.SF","Enclosed.Porch","X3Ssn.Porch","Screen.Porch","Pool.Area","Pool.QC","Fence","Misc.Feature","Misc.Val","Mo.Sold","Yr.Sold","Sale.Type","Sale.Condition","SalePrice"
905103180,80,"RL",80,10366,"Pave","Grvl","IR1","Lvl","AllPub","Corner","Gtl","Sawyer","Norm","Norm","1Fam","SLvl",6,7,1964,1964,"Gable","CompShg","HdBoard","Plywood","None",0,"TA","Gd","CBlock","TA","TA","Av","GLQ",456,"Unf",0,456,912,"GasA","TA","Y","SBrkr",934,0,0,934,0,1,1,0,2,1,"TA",4,"Typ",0,"Gd","Attchd",1964,"Unf",1,336,"TA","TA","Y",77,0,0,0,0,0,"Gd","GdPrv","Shed",500,7,2006,"WD ","Normal",132000
905106210,20,"RL",68,11553,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1968,1968,"Hip","CompShg","Plywood","Plywood","BrkFace",188,"TA","TA","CBlock","TA","TA","No","BLQ",673,"Unf",0,378,1051,"GasA","TA","Y","SBrkr",1159,0,0,1159,0,0,1,1,3,1,"TA",7,"Typ",1,"Fa","Attchd",1968,"Unf",1,336,"TA","TA","Y",466,0,0,0,0,0,"Gd","MnPrv","Shed",0,7,2006,"WD ","Normal",158000
905107070,60,"RL",74,7844,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","2Story",6,7,1978,1978,"Hip","CompShg","HdBoard","HdBoard","BrkFace",203,"TA","TA","CBlock","TA","TA","No","ALQ",209,"Unf",0,463,672,"GasA","TA","Y","SBrkr",672,728,0,1400,0,0,1,1,3,1,"TA",6,"Typ",1,"TA","Attchd",1978,"Fin",2,440,"TA","TA","Y",0,0,0,0,0,0,"Gd","MnPrv","Shed",0,3,2006,"WD ","Normal",149500
905107220,20,"RL",68,9535,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1967,1967,"Gable","CompShg","HdBoard","HdBoard","BrkFace",450,"TA","TA","CBlock","TA","TA","No","BLQ",194,"LwQ",982,0,1176,"GasA","TA","Y","SBrkr",1458,0,0,1458,1,0,1,1,3,1,"TA",7,"Typ",1,"TA","Attchd",1967,"Unf",2,512,"TA","TA","Y",284,0,0,0,0,0,"Gd","MnPrv","Shed",0,7,2006,"WD ","Normal",165000
905107300,80,"RL",68,7176,"Pave","Grvl","IR1","Lvl","AllPub","CulDSac","Gtl","Sawyer","Norm","Norm","1Fam","SLvl",6,6,1978,1978,"Gable","CompShg","HdBoard","HdBoard","BrkFace",200,"TA","TA","CBlock","TA","Gd","Gd","GLQ",794,"Unf",0,166,960,"GasA","Fa","Y","SBrkr",1040,0,0,1040,1,0,1,0,3,1,"TA",6,"Typ",1,"Fa","Detchd",1979,"Unf",2,616,"TA","TA","Y",131,0,0,0,180,0,"Gd","GdPrv","Shed",0,7,2006,"WD ","Normal",160500
905200290,20,"RL",88,13125,"Pave","Grvl","Reg","Lvl","AllPub","Corner","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,4,1957,2000,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkCmn",67,"TA","TA","CBlock","TA","TA","No","Rec",168,"BLQ",682,284,1134,"GasA","Ex","Y","SBrkr",1803,0,0,1803,1,0,2,0,3,1,"TA",8,"Maj1",1,"TA","Attchd",1957,"RFn",2,484,"TA","TA","Y",0,0,0,0,0,0,"Gd","GdPrv","Shed",0,1,2006,"WD ","Normal",155000
905200490,80,"RL",68,10246,"Pave","Grvl","IR1","Lvl","AllPub","CulDSac","Gtl","Sawyer","Norm","Norm","1Fam","SLvl",4,9,1965,2001,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","TA","Gd","Av","GLQ",648,"Unf",0,0,648,"GasA","Ex","Y","SBrkr",960,0,0,960,1,1,0,0,0,1,"TA",3,"Typ",0,"Gd","Attchd",1965,"Unf",1,364,"TA","TA","Y",88,0,0,0,0,0,"Gd","MnPrv","Shed",0,5,2006,"WD ","Normal",145000
905201090,20,"RL",68,14175,"Pave","Grvl","Reg","Bnk","AllPub","Corner","Mod","Sawyer","Norm","Norm","1Fam","1Story",5,6,1956,1987,"Gable","CompShg","CemntBd","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Rec",988,"Unf",0,200,1188,"GasA","Gd","Y","SBrkr",1437,0,0,1437,1,0,1,1,3,1,"TA",6,"Min2",1,"TA","Detchd",1999,"Unf",2,576,"TA","TA","Y",304,0,0,0,0,0,"Gd","MnPrv","Shed",0,11,2006,"WD ","Normal",168000
905202210,20,"RL",87,13050,"Pave","Grvl","Reg","Low","AllPub","Inside","Mod","ClearCr","Norm","Norm","1Fam","1Story",5,6,1963,1963,"Flat","Tar&Grv","WdShing","Wd Shng","None",0,"TA","TA","CBlock","Gd","TA","Av","Rec",104,"ALQ",850,46,1000,"GasA","Ex","Y","SBrkr",1000,0,0,1000,1,0,1,0,1,1,"TA",4,"Typ",2,"TA","Attchd",1993,"Unf",2,575,"TA","TA","Y",238,0,148,0,0,0,"Gd","MnPrv","Shed",0,4,2006,"WD ","Normal",164000
905225080,50,"RL",81,15593,"Pave","Grvl","Reg","Lvl","AllPub","Corner","Gtl","ClearCr","Norm","Norm","1Fam","1.5Fin",7,4,1953,1953,"Gable","CompShg","BrkFace","AsbShng","None",0,"Gd","TA","CBlock","TA","TA","No","BLQ",603,"Unf",0,701,1304,"GasW","TA","Y","SBrkr",1304,983,0,2287,0,0,2,0,3,1,"TA",7,"Typ",1,"TA","Attchd",1953,"Fin",2,667,"TA","TA","Y",0,21,114,0,0,0,"Gd","MnPrv","Shed",0,7,2006,"WD ","Normal",225000
905351150,120,"RL",68,5271,"Pave","Grvl","IR1","Low","AllPub","Inside","Mod","ClearCr","Norm","Norm","1Fam","1Story",7,5,1986,1986,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","Gd","TA","Gd","GLQ",1082,"Unf",0,371,1453,"GasA","Gd","Y","SBrkr",1453,0,0,1453,1,0,1,1,2,1,"Gd",6,"Typ",1,"TA","Attchd",1986,"RFn",2,445,"TA","TA","Y",0,80,0,0,184,0,"Gd","MnPrv","Shed",0,12,2006,"WD ","Abnorml",190000
905402110,20,"RL",75,9375,"Pave","Grvl","Reg","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,5,1954,1954,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","No","Rec",799,"Unf",0,168,967,"GasA","Ex","Y","SBrkr",1350,0,0,1350,0,0,1,1,3,1,"TA",6,"Typ",1,"Gd","Attchd",1954,"RFn",2,504,"TA","TA","Y",237,0,0,0,0,0,"Gd","MnPrv","Shed",0,6,2006,"WD ","Normal",146000
905403050,50,"RL",62,6488,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",5,5,1942,1950,"Gable","CompShg","BrkFace","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","LwQ",230,"Unf",0,569,799,"GasA","Ex","N","FuseA",799,351,0,1150,0,0,1,0,3,1,"TA",6,"Mod",2,"TA","BuiltIn",1942,"Unf",1,215,"TA","TA","Y",264,0,0,0,0,0,"Gd","MnPrv","Shed",0,3,2006,"WD ","Family",128000
905427010,70,"RL",114,19950,"Pave","Grvl","Reg","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","2Story",6,7,1928,1950,"Gable","CompShg","WdShing","Plywood","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,672,672,"GasA","Ex","Y","SBrkr",1337,672,0,2009,0,0,2,0,4,1,"TA",8,"Typ",2,"Gd","2Types",1928,"Unf",3,795,"TA","TA","P",0,42,0,0,180,0,"Gd","MnPrv","Shed",0,12,2006,"WD ","Normal",235000
905451050,20,"RL",80,12048,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,6,1952,2002,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",232,"TA","TA","Slab","TA","TA","No","GLQ",0,"Unf",0,0,0,"GasA","Gd","Y","SBrkr",1488,0,0,1488,0,0,1,0,3,1,"TA",7,"Typ",1,"Ex","Attchd",2002,"RFn",2,569,"TA","TA","Y",0,189,36,0,348,0,"Gd","MnPrv","Shed",0,4,2006,"WD ","Normal",135000
905475150,20,"RL",57,6420,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,7,1952,1952,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","Ex","Gd","Mn","LwQ",210,"ALQ",551,219,980,"GasA","Fa","Y","FuseA",1148,0,0,1148,0,1,1,0,2,1,"TA",6,"Typ",0,"Gd","Detchd",1952,"Unf",1,308,"TA","TA","Y",0,0,0,0,0,0,"Gd","MnPrv","Shed",0,9,2006,"WD ","Normal",123500
905477010,20,"RL",77,8335,"Pave","Grvl","Reg","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,5,1954,1954,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","Slab","TA","TA","No","GLQ",0,"Unf",0,0,0,"GasA","Gd","Y","SBrkr",1124,0,0,1124,0,0,1,0,3,1,"TA",5,"Min2",1,"Gd","Attchd",1979,"Unf",0,0,"TA","TA","N",0,36,190,0,0,0,"Gd","MnPrv","Shed",0,4,2006,"WD ","Normal",93000
905480160,50,"RL",50,7585,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Artery","Norm","1Fam","1.5Fin",5,3,1948,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","Fa","Fa","Mn","Unf",0,"Unf",0,810,810,"GasA","Fa","Y","FuseA",1002,454,0,1456,1,1,1,0,4,1,"TA",7,"Typ",1,"TA","Detchd",1954,"Unf",1,280,"TA","TA","P",0,0,0,0,0,0,"Gd","MnPrv","Shed",0,8,2006,"WD ","Normal",91500
906204180,60,"RL",88,12128,"Pave","Grvl","IR1","Bnk","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",6,4,1989,1989,"Gable","CompShg","HdBoard","HdBoard","BrkFace",232,"Gd","TA","CBlock","Gd","TA","No","ALQ",549,"Unf",0,319,868,"GasA","Ex","Y","SBrkr",1313,1246,0,2559,0,0,2,1,4,1,"Ex",9,"Typ",1,"TA","Attchd",1989,"RFn",2,506,"TA","TA","Y",0,245,0,0,168,0,"Gd","MnPrv","Shed",0,11,2006,"WD ","Abnorml",209000
906223180,60,"RL",80,9554,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",8,5,1993,1994,"Gable","CompShg","VinylSd","VinylSd","BrkFace",125,"Gd","TA","PConc","Gd","TA","No","GLQ",380,"Unf",0,397,777,"GasA","Ex","Y","SBrkr",1065,846,0,1911,0,0,2,1,3,1,"Gd",8,"Typ",1,"TA","Attchd",1993,"RFn",2,471,"TA","TA","Y",182,81,0,0,0,0,"Gd","MnPrv","Shed",0,9,2006,"WD ","Normal",215000
906225180,90,"RL",73,9069,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","Duplex","SFoyer",6,8,1993,1993,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","Gd","PConc","Gd","TA","Av","LwQ",261,"GLQ",1083,0,1344,"GasA","Gd","Y","SBrkr",1440,0,0,1440,2,0,2,0,2,2,"Gd",8,"Typ",0,"Gd","Attchd",1993,"Unf",4,920,"TA","TA","Y",288,0,0,0,0,0,"Gd","MnPrv","Shed",0,4,2006,"WD ","Normal",224500
906380110,60,"RL",133,11003,"Pave","Grvl","IR2","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1308,1308,"GasA","Ex","Y","SBrkr",1308,568,0,1876,0,0,2,1,3,1,"Gd",7,"Typ",0,"Gd","BuiltIn",2005,"RFn",3,848,"TA","TA","Y",0,40,0,0,0,0,"Gd","MnPrv","Shed",0,7,2006,"New","Partial",229800
906380150,20,"RL",64,7488,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",393,"Unf",0,815,1208,"GasA","Ex","Y","SBrkr",1208,0,0,1208,0,0,2,0,2,1,"Gd",6,"Typ",0,"Gd","Attchd",2005,"RFn",2,632,"TA","TA","Y",105,58,0,0,0,0,"Gd","MnPrv","Shed",0,2,2006,"WD ","Abnorml",183600
906382040,20,"RL",73,8990,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Mn","Unf",0,"Unf",0,1498,1498,"GasA","Ex","Y","SBrkr",1498,0,0,1498,0,0,2,0,2,1,"Gd",5,"Typ",0,"Gd","Attchd",2006,"RFn",2,675,"TA","TA","Y",351,33,0,0,0,0,"Gd","MnPrv","Shed",0,4,2006,"New","Partial",204900
906392090,20,"RL",90,13377,"Pave","Grvl","Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",6,5,2006,2006,"Hip","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",1576,"Unf",0,260,1836,"GasA","Gd","Y","SBrkr",1846,0,0,1846,1,0,2,0,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2006,"RFn",2,495,"TA","TA","Y",0,32,0,0,0,0,"Gd","MnPrv","Shed",0,7,2006,"New","Partial",233555
906392100,20,"RL",78,11645,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",1300,"Unf",0,434,1734,"GasA","Ex","Y","SBrkr",1734,0,0,1734,1,0,2,0,3,1,"Gd",7,"Typ",0,"Gd","Attchd",2005,"Fin",2,660,"TA","TA","Y",160,24,0,0,0,0,"Gd","MnPrv","Shed",0,1,2006,"WD ","Normal",260000
906392120,20,"RL",78,11645,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2005,2006,"Hip","CompShg","VinylSd","VinylSd","BrkFace",198,"Gd","TA","PConc","Ex","TA","Gd","GLQ",1122,"Unf",0,448,1570,"GasA","Ex","Y","SBrkr",1590,0,0,1590,1,0,2,1,2,1,"Ex",6,"Typ",0,"Gd","Attchd",2005,"Fin",3,754,"TA","TA","Y",176,80,0,0,0,0,"Gd","MnPrv","Shed",0,8,2006,"New","Partial",294900
906394010,60,"RL",91,10984,"Pave","Grvl","IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Gd","Unf",0,"Unf",0,945,945,"GasA","Ex","Y","SBrkr",945,864,0,1809,0,0,2,1,3,1,"Gd",8,"Typ",0,"Gd","Attchd",2005,"RFn",2,638,"TA","TA","Y",144,54,0,0,0,0,"Gd","MnPrv","Shed",0,5,2006,"New","Partial",209700
906394040,20,"RL",78,9316,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",140,"Gd","TA","PConc","Gd","TA","Gd","GLQ",56,"Unf",0,1558,1614,"GasA","Ex","Y","SBrkr",1614,0,0,1614,0,0,2,0,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2005,"Fin",2,576,"TA","TA","Y",100,45,0,0,0,0,"Gd","MnPrv","Shed",0,3,2006,"WD ","Normal",225000
906394060,60,"RL",78,9316,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",532,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,784,784,"GasA","Ex","Y","SBrkr",784,812,0,1596,0,0,2,1,3,1,"Gd",6,"Typ",0,"Gd","Attchd",2005,"RFn",2,610,"TA","TA","Y",144,45,0,0,0,0,"Gd","MnPrv","Shed",0,6,2006,"WD ","Normal",181000
906420020,60,"RL",80,10041,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",8,5,1992,1992,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Gd","TA","Mn","GLQ",789,"Unf",0,119,908,"GasA","Ex","Y","SBrkr",927,988,0,1915,1,0,2,1,3,1,"Gd",8,"Typ",1,"TA","Attchd",1992,"Fin",2,506,"TA","TA","Y",120,150,0,0,0,0,"Gd","MnPrv","Shed",0,2,2006,"WD ","Abnorml",220000
906475200,20,"RL",62,70761,"Pave","Grvl","IR1","Low","AllPub","Inside","Mod","ClearCr","Norm","Norm","1Fam","1Story",7,5,1975,1975,"Gable","WdShngl","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","Gd","ALQ",655,"Unf",0,878,1533,"GasA","TA","Y","SBrkr",1533,0,0,1533,1,0,2,0,2,1,"Gd",5,"Typ",2,"TA","Attchd",1975,"Unf",2,576,"TA","TA","Y",200,54,0,0,0,0,"Gd","MnPrv","Shed",0,12,2006,"WD ","Normal",280000
907125080,20,"RL",95,13015,"Pave","Grvl","Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,6,1996,1996,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","PConc","Gd","TA","No","Unf",0,"Unf",0,1100,1100,"GasA","Ex","Y","SBrkr",1100,0,0,1100,0,0,1,1,3,1,"TA",5,"Typ",0,"Gd","Attchd",1996,"RFn",2,462,"TA","TA","Y",0,0,0,0,0,0,"Gd","MnPrv","Shed",0,6,2006,"WD ","Normal",145000
907131070,20,"RL",68,8685,"Pave","Grvl","IR1","Lvl","AllPub","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Mn","GLQ",846,"Unf",0,579,1425,"GasA","Ex","Y","SBrkr",1425,0,0,1425,1,0,2,0,3,1,"TA",5,"Typ",0,"Gd","Attchd",1998,"RFn",2,591,"TA","TA","Y",0,130,0,0,0,0,"Gd","MnPrv","Shed",0,5,2006,"WD ","Normal",193000
907175030,20,"RL",70,9100,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2000,2000,"Gable","CompShg","VinylSd","VinylSd","BrkFace",244,"Gd","TA","PConc","Gd","TA","Av","GLQ",1400,"Unf",0,125,1525,"GasA","Ex","Y","SBrkr",1525,0,0,1525,1,0,2,0,3,1,"Gd",6,"Typ",0,"Gd","Attchd",2000,"RFn",2,541,"TA","TA","Y",219,36,0,0,0,0,"Gd","MnPrv","Shed",0,9,2006,"WD ","Normal",235000
907175060,20,"RL",79,9236,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",6,5,1997,1997,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","PConc","Gd","TA","Gd","GLQ",1200,"Unf",0,279,1479,"GasA","Ex","Y","SBrkr",1494,0,0,1494,1,0,2,0,3,1,"Gd",6,"Typ",0,"Gd","Attchd",1997,"RFn",2,576,"TA","TA","Y",168,27,0,0,0,0,"Gd","MnPrv","Shed",0,7,2006,"WD ","Normal",217000
907180120,20,"RL",78,10264,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,1999,1999,"Gable","CompShg","VinylSd","VinylSd","BrkFace",183,"Gd","TA","PConc","Gd","TA","Av","ALQ",1162,"Unf",0,426,1588,"GasA","Ex","Y","SBrkr",1588,0,0,1588,0,0,2,0,3,1,"Gd",6,"Typ",0,"Gd","Attchd",1999,"RFn",2,472,"TA","TA","Y",158,29,0,0,0,0,"Gd","MnPrv","Shed",0,8,2006,"WD ","Normal",214000
907181090,60,"RL",68,9272,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,1999,1999,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",500,"Unf",0,342,842,"GasA","Ex","Y","SBrkr",856,893,0,1749,0,0,2,1,3,1,"Gd",7,"Typ",0,"Gd","Attchd",1999,"RFn",2,515,"TA","TA","Y",140,85,0,0,0,0,"Gd","MnPrv","Shed",0,6,2006,"WD ","Normal",196000
907192010,60,"RL",95,13450,"Pave","Grvl","IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",700,"Unf",0,216,916,"GasA","Ex","Y","SBrkr",920,941,0,1861,1,0,2,1,3,1,"Gd",8,"Typ",0,"Gd","BuiltIn",2002,"RFn",2,492,"TA","TA","Y",146,91,0,0,0,0,"Gd","MnPrv","Shed",0,6,2006,"WD ","Normal",200000
907194130,60,"RL",65,14006,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace",144,"Gd","TA","PConc","Gd","TA","","Unf",0,"Unf",0,936,936,"GasA","Ex","Y","SBrkr",936,840,0,1776,0,0,2,1,3,1,"Gd",7,"Typ",1,"TA","Attchd",2002,"RFn",2,474,"TA","TA","Y",144,96,0,0,0,0,"Gd","MnPrv","Shed",0,2,2006,"WD ","Normal",192500
907200170,80,"RL",55,10780,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","SLvl",5,5,1976,1976,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","Av","ALQ",483,"Unf",0,428,911,"GasA","Gd","Y","SBrkr",954,0,0,954,0,0,1,0,3,1,"TA",6,"Typ",0,"Gd","Detchd",1976,"Unf",2,576,"TA","TA","Y",0,0,0,0,0,0,"Gd","MnPrv","Shed",0,7,2006,"WD ","Normal",132500
907201160,60,"RL",50,8340,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",6,6,1977,1977,"Gable","CompShg","HdBoard","Plywood","BrkFace",62,"TA","TA","CBlock","Gd","TA","Av","GLQ",509,"Unf",0,166,675,"GasA","TA","Y","SBrkr",686,702,0,1388,0,0,1,1,3,1,"TA",6,"Typ",0,"Gd","Attchd",1977,"Unf",1,317,"TA","TA","Y",406,36,0,0,0,0,"Gd","MnPrv","Shed",0,12,2006,"WD ","Normal",157500
907202140,20,"RL",69,9920,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,6,1969,1969,"Gable","CompShg","HdBoard","Plywood","None",0,"TA","TA","CBlock","Gd","TA","Gd","ALQ",523,"Unf",0,448,971,"GasA","TA","Y","SBrkr",971,0,0,971,0,0,1,1,3,1,"TA",5,"Typ",1,"Po","Attchd",1969,"Unf",1,300,"TA","TA","Y",0,0,0,0,0,0,"Gd","MnPrv","Shed",0,5,2006,"WD ","Normal",128500
907203010,20,"RL",120,9560,"Pave","Grvl","IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,7,1972,1972,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","Mn","Rec",360,"Unf",0,504,864,"GasA","Ex","Y","SBrkr",864,0,0,864,0,0,1,0,3,1,"TA",5,"Typ",0,"Gd","Attchd",1972,"RFn",1,288,"TA","TA","Y",0,0,0,0,0,0,"Gd","MnPrv","Shed",0,6,2006,"WD ","Normal",128500
907203040,20,"RL",70,9800,"Pave","Grvl","Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,7,1972,1972,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","TA","TA","No","ALQ",894,"Unf",0,0,894,"GasA","TA","Y","SBrkr",894,0,0,894,1,0,1,0,3,1,"TA",5,"Typ",0,"Gd","Attchd",1975,"Unf",2,552,"TA","TA","Y",256,0,0,0,0,0,"Gd","GdWo","Shed",0,7,2006,"WD ","Abnorml",149900
907227090,20,"RL",60,7200,"Pave","Grvl","Reg","Low","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,8,1972,1972,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",437,"Unf",0,427,864,"GasA","Ex","Y","SBrkr",864,0,0,864,0,0,1,0,3,1,"TA",5,"Typ",0,"Gd","Detchd",1977,"Unf",1,297,"TA","TA","Y",0,0,0,0,0,0,"Gd","MnPrv","Shed",0,3,2006,"WD ","Normal",119900
907230240,160,"RH",68,3612,"Pave","Grvl","IR1","Lvl","AllPub","Inside","Gtl","Landmrk","Norm","Norm","Twnhs","2Story",6,5,1993,1994,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",338,"Unf",0,292,630,"GasA","Ex","Y","SBrkr",630,690,0,1320,0,0,2,1,3,1,"TA",5,"Typ",0,"Gd","Detchd",1993,"Unf",2,484,"TA","TA","Y",0,48,0,0,0,0,"Gd","MnPrv","Shed",0,6,2006,"WD ","Normal",137000
