"count","apparent_temperature","date","holiday","hour","humidity","month","season","temperature","weather","weekday","windspeed","working_day","year"
21,0.5,"2012-09-17",FALSE,1,0.72,9,"summer",0.52,"1",1,0.0896,TRUE,1
13,0.5,"2012-09-17",FALSE,2,0.72,9,"summer",0.52,"1",1,0,TRUE,1
7,0.4848,"2012-09-17",FALSE,3,0.77,9,"summer",0.5,"1",1,0.0896,TRUE,1
11,0.4848,"2012-09-17",FALSE,4,0.77,9,"summer",0.5,"1",1,0,TRUE,1
45,0.4697,"2012-09-17",FALSE,5,0.82,9,"summer",0.48,"1",1,0.0896,TRUE,1
164,0.4697,"2012-09-17",FALSE,6,0.82,9,"summer",0.48,"1",1,0,TRUE,1
492,0.5,"2012-09-17",FALSE,7,0.77,9,"summer",0.52,"1",1,0,TRUE,1
683,0.5152,"2012-09-17",FALSE,8,0.77,9,"summer",0.54,"1",1,0.0896,TRUE,1
299,0.5455,"2012-09-17",FALSE,9,0.68,9,"summer",0.58,"1",1,0.1343,TRUE,1
202,0.6061,"2012-09-17",FALSE,10,0.65,9,"summer",0.62,"2",1,0.194,TRUE,1
252,0.6061,"2012-09-17",FALSE,11,0.69,9,"summer",0.62,"2",1,0.2239,TRUE,1
295,0.6061,"2012-09-17",FALSE,12,0.69,9,"summer",0.62,"2",1,0.194,TRUE,1
343,0.6061,"2012-09-17",FALSE,13,0.65,9,"summer",0.64,"1",1,0.2537,TRUE,1
332,0.6061,"2012-09-17",FALSE,14,0.65,9,"summer",0.64,"2",1,0.2537,TRUE,1
338,0.6061,"2012-09-17",FALSE,15,0.65,9,"summer",0.64,"2",1,0.2537,TRUE,1
453,0.6061,"2012-09-17",FALSE,16,0.69,9,"summer",0.64,"2",1,0.2537,TRUE,1
842,0.6061,"2012-09-17",FALSE,17,0.65,9,"summer",0.64,"2",1,0.2239,TRUE,1
774,0.5909,"2012-09-17",FALSE,18,0.73,9,"summer",0.62,"2",1,0.1642,TRUE,1
486,0.5909,"2012-09-17",FALSE,19,0.73,9,"summer",0.62,"2",1,0.1045,TRUE,1
340,0.5909,"2012-09-17",FALSE,20,0.73,9,"summer",0.62,"2",1,0.1343,TRUE,1
233,0.5758,"2012-09-17",FALSE,21,0.83,9,"summer",0.62,"3",1,0.2239,TRUE,1
129,0.5758,"2012-09-17",FALSE,22,0.83,9,"summer",0.62,"3",1,0.2537,TRUE,1
70,0.5152,"2012-09-17",FALSE,23,0.94,9,"summer",0.6,"3",1,0.2537,TRUE,1
13,0.5152,"2012-09-18",FALSE,0,0.94,9,"summer",0.6,"3",2,0.2537,TRUE,1
5,0.5152,"2012-09-18",FALSE,1,0.94,9,"summer",0.6,"3",2,0.194,TRUE,1
4,0.5152,"2012-09-18",FALSE,2,0.94,9,"summer",0.6,"3",2,0.194,TRUE,1
6,0.5455,"2012-09-18",FALSE,3,0.94,9,"summer",0.62,"2",2,0.2836,TRUE,1
7,0.5455,"2012-09-18",FALSE,4,0.94,9,"summer",0.62,"2",2,0.3582,TRUE,1
48,0.5758,"2012-09-18",FALSE,5,0.89,9,"summer",0.64,"2",2,0.3284,TRUE,1
167,0.5758,"2012-09-18",FALSE,6,0.89,9,"summer",0.64,"2",2,0.3284,TRUE,1
356,0.5758,"2012-09-18",FALSE,7,0.89,9,"summer",0.64,"2",2,0.4478,TRUE,1
672,0.6061,"2012-09-18",FALSE,8,0.83,9,"summer",0.66,"2",2,0.5522,TRUE,1
293,0.6061,"2012-09-18",FALSE,9,0.83,9,"summer",0.66,"2",2,0.5821,TRUE,1
160,0.6364,"2012-09-18",FALSE,10,0.79,9,"summer",0.68,"3",2,0.6418,TRUE,1
151,0.6364,"2012-09-18",FALSE,11,0.79,9,"summer",0.68,"2",2,0.6418,TRUE,1
88,0.6364,"2012-09-18",FALSE,12,0.83,9,"summer",0.68,"3",2,0.4478,TRUE,1
114,0.6667,"2012-09-18",FALSE,13,0.74,9,"summer",0.7,"2",2,0.5821,TRUE,1
143,0.5152,"2012-09-18",FALSE,14,0.94,9,"summer",0.6,"3",2,0.4627,TRUE,1
36,0.5455,"2012-09-18",FALSE,15,0.88,9,"summer",0.6,"3",2,0.2537,TRUE,1
141,0.5455,"2012-09-18",FALSE,16,0.88,9,"summer",0.6,"3",2,0.2985,TRUE,1
338,0.5455,"2012-09-18",FALSE,17,0.88,9,"summer",0.6,"3",2,0.194,TRUE,1
281,0.5455,"2012-09-18",FALSE,18,0.88,9,"summer",0.6,"2",2,0.1642,TRUE,1
324,0.5455,"2012-09-18",FALSE,19,0.88,9,"summer",0.6,"2",2,0.2985,TRUE,1
290,0.5455,"2012-09-18",FALSE,20,0.88,9,"summer",0.6,"2",2,0.194,TRUE,1
207,0.5455,"2012-09-18",FALSE,21,0.88,9,"summer",0.6,"2",2,0.194,TRUE,1
151,0.5455,"2012-09-18",FALSE,22,0.83,9,"summer",0.58,"3",2,0.4627,TRUE,1
78,0.5303,"2012-09-18",FALSE,23,0.83,9,"summer",0.56,"2",2,0.2239,TRUE,1
26,0.5303,"2012-09-19",FALSE,0,0.68,9,"summer",0.56,"2",3,0.2836,TRUE,1
12,0.5152,"2012-09-19",FALSE,1,0.68,9,"summer",0.54,"2",3,0.2537,TRUE,1
3,0.5152,"2012-09-19",FALSE,2,0.64,9,"summer",0.54,"2",3,0.3284,TRUE,1
5,0.5,"2012-09-19",FALSE,3,0.63,9,"summer",0.52,"2",3,0.2537,TRUE,1
10,0.5,"2012-09-19",FALSE,4,0.68,9,"summer",0.52,"2",3,0.3582,TRUE,1
56,0.5,"2012-09-19",FALSE,5,0.68,9,"summer",0.52,"2",3,0.2836,TRUE,1
172,0.5,"2012-09-19",FALSE,6,0.63,9,"summer",0.52,"1",3,0.2537,TRUE,1
545,0.5,"2012-09-19",FALSE,7,0.63,9,"summer",0.52,"1",3,0.2239,TRUE,1
797,0.5,"2012-09-19",FALSE,8,0.59,9,"summer",0.52,"1",3,0.2239,TRUE,1
362,0.5152,"2012-09-19",FALSE,9,0.6,9,"summer",0.54,"1",3,0.2537,TRUE,1
192,0.5303,"2012-09-19",FALSE,10,0.52,9,"summer",0.56,"1",3,0.194,TRUE,1
247,0.6212,"2012-09-19",FALSE,11,0.43,9,"summer",0.6,"1",3,0.2537,TRUE,1
313,0.6212,"2012-09-19",FALSE,12,0.43,9,"summer",0.6,"1",3,0.2537,TRUE,1
289,0.6212,"2012-09-19",FALSE,13,0.4,9,"summer",0.6,"1",3,0.2537,TRUE,1
286,0.6212,"2012-09-19",FALSE,14,0.38,9,"summer",0.62,"1",3,0.2537,TRUE,1
311,0.6212,"2012-09-19",FALSE,15,0.35,9,"summer",0.62,"1",3,0,TRUE,1
466,0.6212,"2012-09-19",FALSE,16,0.35,9,"summer",0.62,"1",3,0,TRUE,1
886,0.6212,"2012-09-19",FALSE,17,0.38,9,"summer",0.6,"1",3,0.2239,TRUE,1
892,0.5455,"2012-09-19",FALSE,18,0.4,9,"summer",0.58,"1",3,0.2836,TRUE,1
611,0.5303,"2012-09-19",FALSE,19,0.43,9,"summer",0.56,"1",3,0.2239,TRUE,1
409,0.5,"2012-09-19",FALSE,20,0.48,9,"summer",0.52,"1",3,0.1642,TRUE,1
349,0.4848,"2012-09-19",FALSE,21,0.59,9,"summer",0.5,"1",3,0.1642,TRUE,1
229,0.4848,"2012-09-19",FALSE,22,0.63,9,"summer",0.5,"1",3,0.0896,TRUE,1
123,0.4697,"2012-09-19",FALSE,23,0.67,9,"summer",0.48,"1",3,0.0896,TRUE,1
58,0.4848,"2012-09-20",FALSE,0,0.63,9,"summer",0.5,"1",4,0,TRUE,1
18,0.4545,"2012-09-20",FALSE,1,0.72,9,"summer",0.46,"1",4,0.1045,TRUE,1
11,0.4545,"2012-09-20",FALSE,2,0.72,9,"summer",0.46,"1",4,0.0896,TRUE,1
6,0.4394,"2012-09-20",FALSE,3,0.77,9,"summer",0.44,"1",4,0,TRUE,1
6,0.4394,"2012-09-20",FALSE,4,0.77,9,"summer",0.44,"1",4,0.1045,TRUE,1
56,0.4394,"2012-09-20",FALSE,5,0.77,9,"summer",0.44,"1",4,0.1045,TRUE,1
170,0.4394,"2012-09-20",FALSE,6,0.77,9,"summer",0.44,"1",4,0,TRUE,1
534,0.4545,"2012-09-20",FALSE,7,0.82,9,"summer",0.46,"1",4,0.1045,TRUE,1
790,0.4848,"2012-09-20",FALSE,8,0.68,9,"summer",0.5,"1",4,0.0896,TRUE,1
355,0.5303,"2012-09-20",FALSE,9,0.6,9,"summer",0.56,"1",4,0.0896,TRUE,1
190,0.5455,"2012-09-20",FALSE,10,0.53,9,"summer",0.58,"1",4,0.0896,TRUE,1
243,0.6212,"2012-09-20",FALSE,11,0.43,9,"summer",0.62,"1",4,0,TRUE,1
290,0.6212,"2012-09-20",FALSE,12,0.43,9,"summer",0.62,"1",4,0.1343,TRUE,1
336,0.6212,"2012-09-20",FALSE,13,0.44,9,"summer",0.64,"1",4,0.1343,TRUE,1
298,0.6212,"2012-09-20",FALSE,14,0.47,9,"summer",0.64,"1",4,0.194,TRUE,1
291,0.6212,"2012-09-20",FALSE,15,0.47,9,"summer",0.66,"1",4,0.194,TRUE,1
457,0.6212,"2012-09-20",FALSE,16,0.47,9,"summer",0.64,"1",4,0.1642,TRUE,1
976,0.6212,"2012-09-20",FALSE,17,0.5,9,"summer",0.64,"1",4,0.2239,TRUE,1
900,0.6212,"2012-09-20",FALSE,18,0.56,9,"summer",0.6,"1",4,0.2537,TRUE,1
603,0.5455,"2012-09-20",FALSE,19,0.6,9,"summer",0.58,"1",4,0.2239,TRUE,1
417,0.5303,"2012-09-20",FALSE,20,0.64,9,"summer",0.56,"1",4,0.1343,TRUE,1
274,0.5303,"2012-09-20",FALSE,21,0.64,9,"summer",0.56,"1",4,0.194,TRUE,1
287,0.5152,"2012-09-20",FALSE,22,0.73,9,"summer",0.54,"1",4,0.1045,TRUE,1
154,0.5152,"2012-09-20",FALSE,23,0.68,9,"summer",0.54,"1",4,0.1045,TRUE,1
66,0.5152,"2012-09-21",FALSE,0,0.68,9,"summer",0.54,"1",5,0,TRUE,1
49,0.5,"2012-09-21",FALSE,1,0.72,9,"summer",0.52,"1",5,0,TRUE,1
14,0.5,"2012-09-21",FALSE,2,0.72,9,"summer",0.52,"1",5,0,TRUE,1
12,0.4848,"2012-09-21",FALSE,3,0.77,9,"summer",0.5,"1",5,0.0896,TRUE,1
10,0.4848,"2012-09-21",FALSE,4,0.77,9,"summer",0.5,"1",5,0,TRUE,1
49,0.4848,"2012-09-21",FALSE,5,0.82,9,"summer",0.5,"1",5,0,TRUE,1
165,0.4848,"2012-09-21",FALSE,6,0.77,9,"summer",0.5,"1",5,0.0896,TRUE,1
503,0.5,"2012-09-21",FALSE,7,0.77,9,"summer",0.52,"1",5,0,TRUE,1
757,0.5152,"2012-09-21",FALSE,8,0.73,9,"summer",0.54,"1",5,0.1343,TRUE,1
383,0.5455,"2012-09-21",FALSE,9,0.68,9,"summer",0.58,"1",5,0.1343,TRUE,1
225,0.6061,"2012-09-21",FALSE,10,0.61,9,"summer",0.62,"1",5,0.2239,TRUE,1
321,0.6212,"2012-09-21",FALSE,11,0.57,9,"summer",0.66,"1",5,0.2239,TRUE,1
389,0.6364,"2012-09-21",FALSE,12,0.57,9,"summer",0.68,"1",5,0.1642,TRUE,1
421,0.6515,"2012-09-21",FALSE,13,0.54,9,"summer",0.7,"1",5,0.1642,TRUE,1
412,0.6515,"2012-09-21",FALSE,14,0.54,9,"summer",0.7,"1",5,0.2985,TRUE,1
423,0.6515,"2012-09-21",FALSE,15,0.54,9,"summer",0.7,"1",5,0.2239,TRUE,1
567,0.6515,"2012-09-21",FALSE,16,0.54,9,"summer",0.7,"1",5,0.194,TRUE,1
846,0.6364,"2012-09-21",FALSE,17,0.57,9,"summer",0.68,"1",5,0.2836,TRUE,1
805,0.6212,"2012-09-21",FALSE,18,0.61,9,"summer",0.66,"1",5,0.2537,TRUE,1
588,0.6061,"2012-09-21",FALSE,19,0.65,9,"summer",0.64,"1",5,0.2537,TRUE,1
369,0.6061,"2012-09-21",FALSE,20,0.69,9,"summer",0.62,"1",5,0.194,TRUE,1
312,0.5909,"2012-09-21",FALSE,21,0.73,9,"summer",0.6,"1",5,0.2537,TRUE,1
295,0.5909,"2012-09-21",FALSE,22,0.73,9,"summer",0.6,"1",5,0.194,TRUE,1
186,0.5909,"2012-09-21",FALSE,23,0.73,9,"summer",0.6,"1",5,0.3284,TRUE,1
172,0.5909,"2012-09-22",FALSE,0,0.73,9,"summer",0.6,"1",6,0.2836,FALSE,1
124,0.5455,"2012-09-22",FALSE,1,0.83,9,"summer",0.58,"1",6,0.2985,FALSE,1
83,0.5303,"2012-09-22",FALSE,2,0.88,9,"summer",0.56,"1",6,0.2537,FALSE,1
45,0.5303,"2012-09-22",FALSE,3,0.83,9,"summer",0.56,"1",6,0.2836,FALSE,1
15,0.5303,"2012-09-22",FALSE,4,0.83,9,"summer",0.56,"1",6,0.2836,FALSE,1
17,0.5303,"2012-09-22",FALSE,5,0.83,9,"summer",0.56,"1",6,0.3284,FALSE,1
41,0.5303,"2012-09-22",FALSE,6,0.83,9,"summer",0.56,"1",6,0.2985,FALSE,1
77,0.5455,"2012-09-22",FALSE,7,0.78,9,"summer",0.58,"1",6,0.2537,FALSE,1
218,0.5909,"2012-09-22",FALSE,8,0.73,9,"summer",0.6,"1",6,0.2985,FALSE,1
377,0.6061,"2012-09-22",FALSE,9,0.69,9,"summer",0.64,"1",6,0.2537,FALSE,1
474,0.6212,"2012-09-22",FALSE,10,0.65,9,"summer",0.66,"1",6,0.3284,FALSE,1
626,0.6515,"2012-09-22",FALSE,11,0.58,9,"summer",0.7,"1",6,0.2836,FALSE,1
688,0.6667,"2012-09-22",FALSE,12,0.54,9,"summer",0.72,"1",6,0.2985,FALSE,1
707,0.6667,"2012-09-22",FALSE,13,0.51,9,"summer",0.74,"1",6,0.3582,FALSE,1
654,0.6818,"2012-09-22",FALSE,14,0.48,9,"summer",0.76,"1",6,0.2836,FALSE,1
750,0.6667,"2012-09-22",FALSE,15,0.48,9,"summer",0.74,"1",6,0.3881,FALSE,1
680,0.6667,"2012-09-22",FALSE,16,0.51,9,"summer",0.74,"1",6,0.3284,FALSE,1
646,0.6667,"2012-09-22",FALSE,17,0.51,9,"summer",0.74,"1",6,0.3284,FALSE,1
598,0.6667,"2012-09-22",FALSE,18,0.54,9,"summer",0.72,"1",6,0.2836,FALSE,1
407,0.6515,"2012-09-22",FALSE,19,0.58,9,"summer",0.7,"1",6,0.194,FALSE,1
325,0.6515,"2012-09-22",FALSE,20,0.54,9,"summer",0.7,"1",6,0.2537,FALSE,1
261,0.6212,"2012-09-22",FALSE,21,0.57,9,"summer",0.64,"1",6,0.2537,FALSE,1
239,0.6212,"2012-09-22",FALSE,22,0.57,9,"summer",0.62,"1",6,0.194,FALSE,1
171,0.6212,"2012-09-22",FALSE,23,0.5,9,"summer",0.62,"1",6,0.194,FALSE,1
180,0.6212,"2012-09-23",FALSE,0,0.38,9,"fall",0.62,"1",0,0.2537,FALSE,1
142,0.5152,"2012-09-23",FALSE,1,0.52,9,"fall",0.54,"1",0,0.3582,FALSE,1
95,0.5,"2012-09-23",FALSE,2,0.48,9,"fall",0.52,"1",0,0.2537,FALSE,1
54,0.4697,"2012-09-23",FALSE,3,0.55,9,"fall",0.48,"1",0,0.2985,FALSE,1
10,0.4545,"2012-09-23",FALSE,4,0.55,9,"fall",0.46,"1",0,0.2239,FALSE,1
6,0.4545,"2012-09-23",FALSE,5,0.59,9,"fall",0.46,"1",0,0.2537,FALSE,1
16,0.4394,"2012-09-23",FALSE,6,0.62,9,"fall",0.44,"1",0,0.2537,FALSE,1
57,0.4545,"2012-09-23",FALSE,7,0.59,9,"fall",0.46,"1",0,0.2239,FALSE,1
175,0.4697,"2012-09-23",FALSE,8,0.55,9,"fall",0.48,"1",0,0.3582,FALSE,1
276,0.4848,"2012-09-23",FALSE,9,0.51,9,"fall",0.5,"1",0,0.3284,FALSE,1
489,0.5152,"2012-09-23",FALSE,10,0.45,9,"fall",0.54,"1",0,0.2537,FALSE,1
570,0.5303,"2012-09-23",FALSE,11,0.46,9,"fall",0.56,"1",0,0.2537,FALSE,1
776,0.5303,"2012-09-23",FALSE,12,0.43,9,"fall",0.56,"1",0,0.1045,FALSE,1
702,0.6212,"2012-09-23",FALSE,13,0.38,9,"fall",0.6,"1",0,0.1642,FALSE,1
666,0.6212,"2012-09-23",FALSE,14,0.38,9,"fall",0.6,"1",0,0.194,FALSE,1
640,0.6212,"2012-09-23",FALSE,15,0.33,9,"fall",0.6,"1",0,0.2239,FALSE,1
691,0.6212,"2012-09-23",FALSE,16,0.33,9,"fall",0.6,"1",0,0.3284,FALSE,1
723,0.5303,"2012-09-23",FALSE,17,0.35,9,"fall",0.56,"1",0,0.2985,FALSE,1
540,0.5152,"2012-09-23",FALSE,18,0.37,9,"fall",0.54,"1",0,0.194,FALSE,1
413,0.5,"2012-09-23",FALSE,19,0.42,9,"fall",0.52,"1",0,0.1642,FALSE,1
252,0.5,"2012-09-23",FALSE,20,0.42,9,"fall",0.52,"1",0,0.1642,FALSE,1
196,0.5,"2012-09-23",FALSE,21,0.48,9,"fall",0.52,"2",0,0.1045,FALSE,1
138,0.5,"2012-09-23",FALSE,22,0.48,9,"fall",0.52,"1",0,0,FALSE,1
100,0.4848,"2012-09-23",FALSE,23,0.59,9,"fall",0.5,"2",0,0.1045,FALSE,1
64,0.4545,"2012-09-24",FALSE,0,0.63,9,"fall",0.46,"1",1,0.194,TRUE,1
18,0.4545,"2012-09-24",FALSE,1,0.67,9,"fall",0.46,"1",1,0.1343,TRUE,1
8,0.4545,"2012-09-24",FALSE,2,0.63,9,"fall",0.46,"2",1,0.1343,TRUE,1
5,0.4545,"2012-09-24",FALSE,3,0.63,9,"fall",0.46,"1",1,0.1642,TRUE,1
8,0.4394,"2012-09-24",FALSE,4,0.67,9,"fall",0.44,"1",1,0.1045,TRUE,1
37,0.4545,"2012-09-24",FALSE,5,0.63,9,"fall",0.46,"1",1,0,TRUE,1
168,0.4545,"2012-09-24",FALSE,6,0.59,9,"fall",0.46,"1",1,0,TRUE,1
530,0.4545,"2012-09-24",FALSE,7,0.67,9,"fall",0.46,"1",1,0.1343,TRUE,1
750,0.4848,"2012-09-24",FALSE,8,0.55,9,"fall",0.5,"1",1,0.194,TRUE,1
328,0.5,"2012-09-24",FALSE,9,0.52,9,"fall",0.52,"1",1,0.194,TRUE,1
198,0.5152,"2012-09-24",FALSE,10,0.49,9,"fall",0.54,"1",1,0.2239,TRUE,1
238,0.5303,"2012-09-24",FALSE,11,0.37,9,"fall",0.56,"1",1,0.194,TRUE,1
342,0.5303,"2012-09-24",FALSE,12,0.35,9,"fall",0.56,"1",1,0.2985,TRUE,1
328,0.6212,"2012-09-24",FALSE,13,0.31,9,"fall",0.6,"1",1,0.2985,TRUE,1
303,0.6061,"2012-09-24",FALSE,14,0.28,9,"fall",0.6,"1",1,0,TRUE,1
300,0.6212,"2012-09-24",FALSE,15,0.31,9,"fall",0.6,"1",1,0,TRUE,1
516,0.5455,"2012-09-24",FALSE,16,0.3,9,"fall",0.58,"1",1,0.2537,TRUE,1
898,0.5455,"2012-09-24",FALSE,17,0.3,9,"fall",0.58,"1",1,0,TRUE,1
853,0.5152,"2012-09-24",FALSE,18,0.37,9,"fall",0.54,"1",1,0.1642,TRUE,1
590,0.5,"2012-09-24",FALSE,19,0.39,9,"fall",0.52,"1",1,0.1343,TRUE,1
432,0.5,"2012-09-24",FALSE,20,0.52,9,"fall",0.52,"1",1,0.1045,TRUE,1
256,0.4848,"2012-09-24",FALSE,21,0.51,9,"fall",0.5,"1",1,0.1343,TRUE,1
172,0.4848,"2012-09-24",FALSE,22,0.51,9,"fall",0.5,"1",1,0.2239,TRUE,1
94,0.4545,"2012-09-24",FALSE,23,0.63,9,"fall",0.46,"1",1,0.1343,TRUE,1
64,0.4545,"2012-09-25",FALSE,0,0.67,9,"fall",0.46,"1",2,0.1642,TRUE,1
13,0.4394,"2012-09-25",FALSE,1,0.72,9,"fall",0.44,"1",2,0.1343,TRUE,1
14,0.4242,"2012-09-25",FALSE,2,0.77,9,"fall",0.42,"1",2,0.1343,TRUE,1
5,0.4242,"2012-09-25",FALSE,3,0.71,9,"fall",0.42,"1",2,0.0896,TRUE,1
9,0.4242,"2012-09-25",FALSE,4,0.71,9,"fall",0.42,"1",2,0.1343,TRUE,1
47,0.4242,"2012-09-25",FALSE,5,0.77,9,"fall",0.42,"1",2,0.0896,TRUE,1
194,0.4394,"2012-09-25",FALSE,6,0.77,9,"fall",0.44,"1",2,0.2239,TRUE,1
556,0.4394,"2012-09-25",FALSE,7,0.77,9,"fall",0.44,"1",2,0.194,TRUE,1
805,0.4697,"2012-09-25",FALSE,8,0.67,9,"fall",0.48,"1",2,0.194,TRUE,1
409,0.5152,"2012-09-25",FALSE,9,0.56,9,"fall",0.54,"1",2,0.2537,TRUE,1
170,0.5303,"2012-09-25",FALSE,10,0.52,9,"fall",0.56,"1",2,0.2985,TRUE,1
218,0.6212,"2012-09-25",FALSE,11,0.46,9,"fall",0.6,"1",2,0.2985,TRUE,1
302,0.6212,"2012-09-25",FALSE,12,0.43,9,"fall",0.62,"1",2,0.2836,TRUE,1
305,0.6212,"2012-09-25",FALSE,13,0.47,9,"fall",0.64,"1",2,0.2537,TRUE,1
293,0.6212,"2012-09-25",FALSE,14,0.39,9,"fall",0.66,"1",2,0.3284,TRUE,1
303,0.6212,"2012-09-25",FALSE,15,0.36,9,"fall",0.66,"1",2,0.3284,TRUE,1
495,0.6212,"2012-09-25",FALSE,16,0.39,9,"fall",0.66,"1",2,0.2985,TRUE,1
967,0.6212,"2012-09-25",FALSE,17,0.39,9,"fall",0.66,"1",2,0.2836,TRUE,1
822,0.6212,"2012-09-25",FALSE,18,0.41,9,"fall",0.64,"1",2,0.2239,TRUE,1
539,0.6212,"2012-09-25",FALSE,19,0.5,9,"fall",0.62,"1",2,0.2537,TRUE,1
425,0.6212,"2012-09-25",FALSE,20,0.56,9,"fall",0.6,"1",2,0.2985,TRUE,1
297,0.6212,"2012-09-25",FALSE,21,0.56,9,"fall",0.6,"1",2,0.2985,TRUE,1
188,0.6212,"2012-09-25",FALSE,22,0.56,9,"fall",0.6,"1",2,0.2836,TRUE,1
98,0.6212,"2012-09-25",FALSE,23,0.56,9,"fall",0.6,"1",2,0.3284,TRUE,1
40,0.5455,"2012-09-26",FALSE,0,0.64,9,"fall",0.58,"1",3,0.2985,TRUE,1
29,0.5455,"2012-09-26",FALSE,1,0.64,9,"fall",0.58,"1",3,0.3284,TRUE,1
17,0.5455,"2012-09-26",FALSE,2,0.64,9,"fall",0.58,"2",3,0.2836,TRUE,1
10,0.5455,"2012-09-26",FALSE,3,0.64,9,"fall",0.58,"2",3,0.2836,TRUE,1
14,0.5303,"2012-09-26",FALSE,4,0.73,9,"fall",0.56,"1",3,0.2537,TRUE,1
36,0.5303,"2012-09-26",FALSE,5,0.73,9,"fall",0.56,"1",3,0.2239,TRUE,1
182,0.5152,"2012-09-26",FALSE,6,0.73,9,"fall",0.54,"1",3,0.194,TRUE,1
532,0.5152,"2012-09-26",FALSE,7,0.77,9,"fall",0.54,"1",3,0.1343,TRUE,1
838,0.5303,"2012-09-26",FALSE,8,0.73,9,"fall",0.56,"1",3,0.2985,TRUE,1
334,0.6061,"2012-09-26",FALSE,9,0.64,9,"fall",0.6,"1",3,0.194,TRUE,1
185,0.5909,"2012-09-26",FALSE,10,0.73,9,"fall",0.6,"1",3,0.2836,TRUE,1
227,0.6212,"2012-09-26",FALSE,11,0.61,9,"fall",0.64,"1",3,0.2537,TRUE,1
316,0.6364,"2012-09-26",FALSE,12,0.61,9,"fall",0.68,"1",3,0.2239,TRUE,1
340,0.6515,"2012-09-26",FALSE,13,0.58,9,"fall",0.7,"1",3,0.2239,TRUE,1
277,0.6667,"2012-09-26",FALSE,14,0.48,9,"fall",0.74,"1",3,0.2836,TRUE,1
300,0.6667,"2012-09-26",FALSE,15,0.48,9,"fall",0.74,"1",3,0.2985,TRUE,1
468,0.6667,"2012-09-26",FALSE,16,0.45,9,"fall",0.74,"1",3,0.2836,TRUE,1
953,0.6667,"2012-09-26",FALSE,17,0.48,9,"fall",0.74,"1",3,0.2985,TRUE,1
884,0.6667,"2012-09-26",FALSE,18,0.48,9,"fall",0.74,"1",3,0.2239,TRUE,1
627,0.6515,"2012-09-26",FALSE,19,0.54,9,"fall",0.7,"1",3,0.1642,TRUE,1
434,0.6212,"2012-09-26",FALSE,20,0.69,9,"fall",0.66,"1",3,0.194,TRUE,1
360,0.6212,"2012-09-26",FALSE,21,0.65,9,"fall",0.66,"1",3,0.194,TRUE,1
215,0.6061,"2012-09-26",FALSE,22,0.69,9,"fall",0.62,"3",3,0.194,TRUE,1
115,0.5758,"2012-09-26",FALSE,23,0.78,9,"fall",0.6,"2",3,0.2537,TRUE,1
65,0.5758,"2012-09-27",FALSE,0,0.78,9,"fall",0.6,"1",4,0.0896,TRUE,1
21,0.5758,"2012-09-27",FALSE,1,0.78,9,"fall",0.6,"1",4,0.0896,TRUE,1
16,0.5758,"2012-09-27",FALSE,2,0.78,9,"fall",0.6,"1",4,0.0896,TRUE,1
7,0.5758,"2012-09-27",FALSE,3,0.78,9,"fall",0.6,"1",4,0,TRUE,1
8,0.5303,"2012-09-27",FALSE,4,0.94,9,"fall",0.56,"1",4,0.1343,TRUE,1
66,0.5455,"2012-09-27",FALSE,5,0.83,9,"fall",0.58,"1",4,0,TRUE,1
169,0.5303,"2012-09-27",FALSE,6,0.88,9,"fall",0.56,"1",4,0.0896,TRUE,1
558,0.5758,"2012-09-27",FALSE,7,0.78,9,"fall",0.6,"1",4,0,TRUE,1
794,0.6061,"2012-09-27",FALSE,8,0.71,9,"fall",0.62,"1",4,0.0896,TRUE,1
335,0.6212,"2012-09-27",FALSE,9,0.65,9,"fall",0.66,"1",4,0,TRUE,1
208,0.6515,"2012-09-27",FALSE,10,0.51,9,"fall",0.7,"2",4,0.2836,TRUE,1
294,0.6667,"2012-09-27",FALSE,11,0.51,9,"fall",0.72,"2",4,0.1642,TRUE,1
335,0.6667,"2012-09-27",FALSE,12,0.48,9,"fall",0.74,"2",4,0.1343,TRUE,1
326,0.6667,"2012-09-27",FALSE,13,0.48,9,"fall",0.74,"2",4,0,TRUE,1
258,0.6818,"2012-09-27",FALSE,14,0.45,9,"fall",0.76,"2",4,0.0896,TRUE,1
296,0.6818,"2012-09-27",FALSE,15,0.45,9,"fall",0.76,"2",4,0,TRUE,1
472,0.6667,"2012-09-27",FALSE,16,0.58,9,"fall",0.72,"2",4,0.3284,TRUE,1
905,0.6212,"2012-09-27",FALSE,17,0.69,9,"fall",0.66,"2",4,0.2985,TRUE,1
899,0.6212,"2012-09-27",FALSE,18,0.69,9,"fall",0.66,"2",4,0.2239,TRUE,1
559,0.6212,"2012-09-27",FALSE,19,0.65,9,"fall",0.66,"1",4,0.1343,TRUE,1
457,0.6061,"2012-09-27",FALSE,20,0.69,9,"fall",0.64,"2",4,0.2239,TRUE,1
253,0.5758,"2012-09-27",FALSE,21,0.83,9,"fall",0.62,"3",4,0.2985,TRUE,1
47,0.5758,"2012-09-27",FALSE,22,0.83,9,"fall",0.62,"3",4,0.2985,TRUE,1
45,0.5758,"2012-09-27",FALSE,23,0.83,9,"fall",0.62,"3",4,0.1642,TRUE,1
17,0.5455,"2012-09-28",FALSE,0,0.88,9,"fall",0.6,"3",5,0.1642,TRUE,1
13,0.5455,"2012-09-28",FALSE,1,0.88,9,"fall",0.6,"3",5,0,TRUE,1
